,Plant_Type,Leaf_Color,Leaf_Spot_Size,Humidity,Temperature,Disease_Status
1882,Tomato,Brown,0.6266266266266266,0.3477318212141428,0.5625,Mild Infection
1883,Wheat,Green,0.9109109109109108,0.10957304869913276,0.05449999999999999,Healthy
1884,Corn,Brown,0.2132132132132132,0.408939292861908,0.6485000000000001,Healthy
1885,Wheat,Brown,0.7407407407407407,0.7119746497665111,0.050000000000000044,Mild Infection
1886,Rice,Green,0.887887887887888,0.6209139426284189,0.3115000000000001,Mild Infection
1887,Corn,Green,0.6106106106106106,0.6269179452968645,0.9775,Healthy
1888,Potato,Yellow,0.014014014014014012,0.8063709139426285,0.7710000000000001,Healthy
1889,Potato,Yellow,0.8108108108108107,0.5960640426951302,0.2925000000000002,Mild Infection
1890,Tomato,Brown,0.37737737737737737,0.8620747164776519,0.49550000000000005,Healthy
1891,Tomato,Brown,0.19619619619619616,0.8967645096731156,0.12750000000000006,Healthy
1892,Corn,Yellow,0.8118118118118117,0.7690126751167448,0.5030000000000001,Mild Infection
1893,Rice,Green,0.4044044044044044,0.8835890593729152,0.2320000000000001,Mild Infection
1894,Potato,Green,0.9469469469469469,0.02051367578385599,0.6645000000000001,Healthy
1895,Corn,Green,0.03303303303303304,0.9166110740493663,0.3320000000000001,Healthy
1896,Wheat,Yellow,0.970970970970971,0.02818545697131425,0.641,Healthy
1897,Corn,Yellow,0.41341341341341337,0.477484989993329,0.5555000000000001,Mild Infection
1898,Rice,Green,0.8818818818818819,0.9643095396931289,0.4730000000000001,Healthy
1899,Wheat,Green,0.5395395395395396,0.24733155436957976,0.986,Healthy
1900,Corn,Green,0.9619619619619618,0.5171781187458306,0.49650000000000016,Healthy
1901,Potato,Green,0.10410410410410409,0.6872915276851235,0.8485,Healthy
1902,Potato,Brown,0.9509509509509508,0.1571047364909941,0.6855000000000002,Healthy
1903,Potato,Brown,0.20920920920920918,0.4864909939959974,0.09949999999999992,Healthy
1904,Rice,Yellow,0.2052052052052052,0.5351901267511676,0.8885000000000003,Healthy
1905,Tomato,Yellow,0.938938938938939,0.1267511674449634,0.5345000000000002,Healthy
1906,Potato,Brown,0.05405405405405406,0.15176784523015352,0.03849999999999998,Healthy
1907,Potato,Green,0.3543543543543543,0.985657104736491,0.23050000000000004,Healthy
1908,Corn,Brown,0.6106106106106106,0.8800867244829889,0.9445000000000001,Mild Infection
1909,Tomato,Green,0.7787787787787788,0.1849566377585058,0.9190000000000003,Healthy
1910,Potato,Yellow,0.4814814814814815,0.4447965310206805,0.2935000000000001,Healthy
1911,Tomato,Brown,0.7957957957957957,0.7510006671114076,0.8285,Healthy
1912,Tomato,Green,0.07307307307307306,0.5575383589059373,0.30200000000000005,Mild Infection
1913,Potato,Yellow,0.4244244244244244,0.6054036024016012,0.030000000000000027,Severe Infection
1914,Potato,Yellow,0.20920920920920918,0.39709806537691805,0.15300000000000002,Healthy
1915,Tomato,Yellow,0.2912912912912913,0.33272181454302874,0.5550000000000002,Healthy
1916,Potato,Green,0.009009009009009009,0.31887925283522345,0.4740000000000002,Healthy
1917,Wheat,Yellow,0.4694694694694695,0.367745163442295,0.4590000000000001,Mild Infection
1918,Rice,Green,0.024024024024024024,0.9407938625750503,0.16100000000000003,Mild Infection
1919,Potato,Yellow,0.38738738738738737,0.11691127418278857,0.0495000000000001,Healthy
1920,Wheat,Green,0.6736736736736737,0.5240160106737826,0.08900000000000008,Healthy
1921,Potato,Yellow,0.7257257257257257,0.0026684456304203463,0.35250000000000004,Severe Infection
1922,Corn,Yellow,0.4554554554554554,0.7870246831220815,0.19200000000000006,Healthy
1923,Rice,Green,0.27927927927927926,0.9934956637758507,0.41700000000000004,Healthy
1924,Potato,Brown,0.18918918918918917,0.7763509006004004,0.35450000000000004,Healthy
1925,Potato,Green,0.7137137137137136,0.4339559706470981,0.9935,Severe Infection
1926,Potato,Green,0.6316316316316316,0.6786190793862577,0.986,Healthy
1927,Potato,Brown,0.5385385385385385,0.12958639092728497,0.08150000000000002,Severe Infection
1928,Wheat,Brown,0.06406406406406405,0.36074049366244176,0.7105000000000001,Healthy
1929,Tomato,Brown,0.6106106106106106,0.7386591060707139,0.16300000000000014,Healthy
1930,Corn,Green,0.8338338338338338,0.3318879252835224,0.5315000000000001,Healthy
1931,Potato,Yellow,0.8708708708708709,0.04503002001334233,0.42400000000000015,Healthy
1932,Potato,Brown,0.8828828828828829,0.9543028685790529,0.8995000000000002,Healthy
1933,Corn,Brown,0.26426426426426425,0.15727151434289532,0.46750000000000025,Severe Infection
1934,Tomato,Green,0.24724724724724723,0.03252168112074716,0.31699999999999995,Healthy
1935,Potato,Green,0.19119119119119116,0.06621080720480321,0.391,Severe Infection
1936,Tomato,Brown,0.20920920920920918,0.03735823882588396,0.49450000000000016,Healthy
1937,Tomato,Yellow,0.24224224224224222,0.4119412941961309,0.673,Healthy
1938,Rice,Yellow,0.4944944944944945,0.041360907271514424,0.1785000000000001,Mild Infection
1939,Potato,Green,0.1301301301301301,0.5405270180120081,0.8045,Healthy
1940,Potato,Brown,0.6236236236236237,0.03318879252835227,0.14600000000000013,Healthy
1941,Rice,Brown,0.7447447447447447,0.9586390927284856,0.5755000000000001,Healthy
1942,Rice,Yellow,0.913913913913914,0.46080720480320225,0.7210000000000001,Mild Infection
1943,Potato,Green,0.6736736736736737,0.13325550366911287,0.5910000000000002,Mild Infection
1944,Potato,Yellow,0.4564564564564565,0.663942628418946,0.6825000000000001,Mild Infection
1945,Rice,Green,0.8128128128128128,0.7321547698465645,0.4810000000000001,Healthy
1946,Rice,Green,0.2372372372372372,0.46397598398932627,0.4365000000000001,Severe Infection
1947,Tomato,Yellow,0.029029029029029027,0.857738492328219,0.4095000000000002,Mild Infection
1948,Potato,Green,0.40240240240240244,0.8664109406270848,0.8465,Mild Infection
1949,Corn,Brown,0.29629629629629634,0.3272181454302868,0.5825,Healthy
1950,Potato,Green,0.45845845845845845,0.866577718478986,0.37149999999999994,Healthy
1951,Corn,Green,0.5255255255255254,0.11374249499666444,0.9470000000000001,Mild Infection
1952,Wheat,Yellow,0.8418418418418417,0.30837224816544373,0.0,Severe Infection
1953,Wheat,Green,0.45245245245245247,0.7428285523682456,0.28300000000000014,Healthy
1954,Rice,Green,0.6626626626626626,0.3113742494996665,0.3414999999999999,Healthy
1955,Potato,Green,0.4044044044044044,0.8338892595063379,0.9275,Mild Infection
1956,Corn,Yellow,0.013013013013013013,0.7538358905937292,0.236,Mild Infection
1957,Potato,Brown,0.9739739739739739,0.7671781187458306,0.6154999999999999,Healthy
1958,Wheat,Yellow,0.32232232232232233,0.35290193462308217,0.14650000000000007,Severe Infection
1959,Corn,Brown,0.5735735735735735,0.9042695130086726,0.8400000000000001,Healthy
1960,Tomato,Green,0.7287287287287287,0.0933955970647099,0.7085000000000001,Healthy
1961,Tomato,Yellow,0.36736736736736736,0.19329553035356917,0.8135000000000001,Healthy
1962,Rice,Yellow,0.8758758758758758,0.6617745163442295,0.8985000000000001,Healthy
1963,Rice,Green,0.7787787787787788,0.7795196797865245,0.8390000000000002,Healthy
1964,Tomato,Brown,0.7857857857857857,0.21931287525016685,0.49049999999999994,Mild Infection
1965,Corn,Yellow,0.40940940940940934,0.8125416944629755,0.6210000000000002,Healthy
1966,Corn,Green,0.7947947947947948,0.40193462308205474,0.6135000000000002,Healthy
1967,Wheat,Yellow,0.8748748748748748,0.3887591727818547,0.7855000000000001,Severe Infection
1968,Tomato,Green,0.5785785785785785,0.4447965310206805,0.9980000000000002,Healthy
1969,Tomato,Green,0.001001001001001001,0.9482988659106073,0.0535000000000001,Healthy
1970,Tomato,Green,0.2112112112112112,0.6944629753168781,0.06750000000000012,Healthy
1971,Tomato,Green,0.07207207207207206,0.135923949299533,0.8400000000000001,Healthy
1972,Wheat,Green,0.5845845845845845,0.8740827218145433,0.7865000000000002,Mild Infection
1973,Rice,Green,0.49249249249249244,0.4653102068045364,0.8695000000000002,Healthy
1974,Corn,Yellow,0.16016016016016016,0.11274182788525688,0.26150000000000007,Severe Infection
1975,Rice,Yellow,0.48648648648648646,0.8238825883922616,0.08950000000000002,Healthy
1976,Rice,Green,0.8768768768768768,0.9573048699132756,0.6615000000000002,Mild Infection
1977,Rice,Brown,0.6896896896896897,0.29636424282855245,0.5350000000000001,Healthy
1978,Rice,Green,0.15415415415415415,0.7701801200800535,0.1845000000000001,Mild Infection
1979,Corn,Yellow,0.9349349349349348,0.7688458972648433,0.4750000000000001,Healthy
1980,Rice,Yellow,0.7397397397397397,0.15977318212141434,0.2630000000000001,Severe Infection
1981,Wheat,Green,0.5825825825825826,0.7531687791861241,0.023500000000000076,Healthy
1982,Wheat,Brown,0.6806806806806807,0.22981987991994668,0.403,Healthy
1983,Potato,Brown,0.6776776776776777,0.6816210807204803,0.42300000000000004,Healthy
1984,Wheat,Green,0.8978978978978979,0.7091394262841897,0.6905000000000001,Healthy
1985,Tomato,Brown,0.42342342342342343,0.8288859239492996,0.6255000000000002,Mild Infection
1986,Tomato,Brown,0.5045045045045045,0.4756504336224151,0.9715,Healthy
1987,Tomato,Yellow,0.4314314314314314,0.7389926617745164,0.41649999999999987,Healthy
1988,Potato,Yellow,0.9459459459459459,0.7606737825216814,0.8670000000000002,Healthy
1989,Tomato,Yellow,0.7717717717717717,0.9272848565710474,0.34650000000000003,Healthy
1990,Rice,Green,0.8048048048048049,0.03402268178785861,0.6215000000000002,Healthy
1991,Corn,Yellow,0.43343343343343343,0.9251167444963311,0.42599999999999993,Severe Infection
1992,Potato,Green,0.2262262262262262,0.900266844563042,0.47950000000000004,Healthy
1993,Rice,Yellow,0.9289289289289288,0.48132088058705813,0.9065000000000003,Healthy
1994,Rice,Brown,0.25225225225225223,0.10640426951300874,0.9285000000000001,Healthy
1995,Tomato,Brown,0.5165165165165165,0.6884589726484323,0.349,Healthy
1996,Potato,Brown,0.49949949949949946,0.27568378919279524,0.484,Healthy
1997,Rice,Green,0.19319319319319317,0.5425283522348232,0.14749999999999996,Healthy
1998,Rice,Green,0.6026026026026026,0.42761841227485,0.758,Mild Infection
1999,Wheat,Brown,0.18618618618618618,0.6019012675116744,0.02400000000000002,Mild Infection
2000,Corn,Yellow,0.1091091091091091,0.5310206804536359,0.3920000000000001,Severe Infection
2001,Tomato,Brown,0.7877877877877877,0.726817878585724,0.12400000000000011,Healthy
2002,Tomato,Yellow,0.030030030030030026,0.5458639092728488,0.9100000000000001,Severe Infection
2003,Corn,Yellow,0.1091091091091091,0.9851567711807874,0.3325,Severe Infection
2004,Rice,Yellow,0.35135135135135137,0.685790527018012,0.6345000000000001,Healthy
2005,Corn,Yellow,0.36036036036036034,0.45163442294863243,0.907,Healthy
2006,Potato,Brown,0.08708708708708708,0.2056370913942629,0.927,Healthy
2007,Rice,Yellow,0.3063063063063063,0.30370246831220826,0.3554999999999999,Healthy
2008,Potato,Brown,0.5775775775775776,0.6549366244162775,0.645,Healthy
2009,Potato,Brown,0.7717717717717717,0.11624416277518346,0.5380000000000003,Healthy
2010,Corn,Brown,0.1391391391391391,0.7980320213475651,0.24949999999999994,Healthy
2011,Wheat,Green,0.48348348348348347,0.5898932621747832,0.08450000000000013,Mild Infection
2012,Potato,Brown,0.19419419419419418,0.5903935957304871,0.4404999999999999,Healthy
2013,Tomato,Brown,0.31931931931931934,0.752334889926618,0.899,Healthy
2014,Corn,Yellow,0.12812812812812813,0.8293862575050033,0.09499999999999997,Healthy
2015,Tomato,Yellow,0.3253253253253253,0.1777851901267513,0.524,Healthy
2016,Tomato,Green,0.3103103103103103,0.7670113408939294,0.8245,Healthy
2017,Rice,Yellow,0.8588588588588588,0.3277184789859907,0.24750000000000005,Healthy
2018,Potato,Yellow,0.8248248248248248,0.1299199466310874,0.8115000000000001,Mild Infection
2019,Wheat,Brown,0.8378378378378378,0.804869913275517,0.6765000000000001,Healthy
2020,Wheat,Yellow,0.7357357357357357,0.9789859906604403,0.03550000000000009,Severe Infection
2021,Wheat,Yellow,0.7097097097097096,0.038025350233489075,0.3065,Severe Infection
2022,Tomato,Green,0.1191191191191191,0.14392928619079393,0.2689999999999999,Mild Infection
2023,Corn,Yellow,0.36036036036036034,0.008172114743162151,0.031500000000000083,Healthy
2024,Wheat,Brown,0.7207207207207207,0.10873915943962653,0.4295,Severe Infection
2025,Rice,Green,0.2672672672672673,0.5175116744496331,0.23150000000000004,Healthy
2026,Corn,Green,0.2832832832832833,0.6020680453635758,0.2869999999999999,Healthy
2027,Tomato,Brown,0.6456456456456456,0.8530687124749834,0.829,Mild Infection
2028,Wheat,Green,0.8618618618618618,0.9956637758505671,0.5680000000000001,Healthy
2029,Tomato,Green,0.7697697697697697,0.17745163442294865,0.9535,Mild Infection
2030,Rice,Yellow,0.43543543543543545,0.30853902601734495,0.5925000000000002,Mild Infection
2031,Wheat,Yellow,0.45345345345345345,0.0782188125416945,0.8530000000000002,Healthy
2032,Potato,Green,0.8388388388388388,0.35406937958639106,0.032500000000000084,Healthy
2033,Corn,Green,0.7017017017017017,0.08238825883922618,0.22699999999999998,Severe Infection
2034,Tomato,Green,0.1091091091091091,0.3675783855903937,0.20550000000000002,Healthy
2035,Wheat,Green,0.2842842842842843,0.24699799866577732,0.6455000000000002,Mild Infection
2036,Tomato,Brown,0.7047047047047047,0.13025350233488997,0.14250000000000007,Healthy
2037,Rice,Green,0.4944944944944945,0.8077051367578387,0.9075,Healthy
2038,Tomato,Brown,0.6226226226226227,0.8265510340226818,0.14049999999999996,Healthy
2039,Rice,Yellow,0.7687687687687688,0.9579719813208807,0.6205,Healthy
2040,Potato,Yellow,0.08108108108108106,0.36674449633088735,0.4930000000000001,Severe Infection
2041,Rice,Green,0.15015015015015012,0.09072715143428955,0.4135,Mild Infection
2042,Wheat,Green,0.04904904904904905,0.13325550366911287,0.4285000000000001,Mild Infection
2043,Rice,Yellow,0.6416416416416416,0.7826884589726486,0.4810000000000001,Healthy
2044,Wheat,Green,0.27527527527527523,0.964976651100734,0.6985000000000001,Healthy
2045,Potato,Yellow,0.2912912912912913,0.09256170780520356,0.8435000000000001,Mild Infection
2046,Corn,Yellow,0.5575575575575575,0.3132088058705804,0.16100000000000003,Healthy
2047,Rice,Green,0.037037037037037035,0.21197464976651104,0.6565000000000001,Healthy
2048,Tomato,Yellow,0.5255255255255254,0.13925950633755846,0.9344999999999999,Healthy
2049,Corn,Green,0.7487487487487487,0.7478318879252834,0.04500000000000004,Healthy
2050,Potato,Brown,0.7987987987987988,0.040360240160106864,0.3985000000000001,Severe Infection
2051,Corn,Yellow,0.913913913913914,0.9321214142761842,0.31500000000000017,Healthy
2052,Corn,Green,0.6046046046046045,0.956304202801868,0.1060000000000001,Healthy
2053,Rice,Green,0.1371371371371371,0.5782188125416945,0.32000000000000006,Healthy
2054,Rice,Yellow,0.4074074074074074,0.17078052034689806,0.2670000000000001,Healthy
2055,Corn,Brown,0.3183183183183183,0.9984989993328885,0.8380000000000001,Healthy
2056,Wheat,Brown,0.2132132132132132,0.21764509673115418,0.4744999999999999,Healthy
2057,Tomato,Green,0.6136136136136136,0.2798532354903269,0.49049999999999994,Healthy
2058,Potato,Green,0.6706706706706707,0.11357571714476322,0.9640000000000002,Healthy
2059,Wheat,Yellow,0.1091091091091091,0.9169446297531687,0.11350000000000005,Healthy
2060,Tomato,Yellow,0.24424424424424424,0.3657438292194797,0.47250000000000014,Severe Infection
2061,Rice,Yellow,0.4564564564564565,0.04703135423615745,0.8365,Healthy
2062,Tomato,Yellow,0.26126126126126126,0.45346897931954644,0.4335000000000002,Healthy
2063,Corn,Yellow,0.2242242242242242,0.1807871914609741,0.5035000000000001,Severe Infection
2064,Potato,Green,0.4384384384384384,0.4284523015343562,0.5740000000000001,Healthy
2065,Potato,Green,0.8538538538538537,0.7221480987324884,0.1615000000000001,Healthy
2066,Wheat,Brown,0.11211211211211208,0.013675783855903956,0.3470000000000002,Mild Infection
2067,Potato,Yellow,0.22822822822822822,0.5985657104736493,0.47550000000000026,Healthy
2068,Potato,Yellow,0.2692692692692693,0.1667778519012676,0.44000000000000017,Healthy
2069,Potato,Yellow,0.5155155155155156,0.32421614409606403,0.8655000000000002,Healthy
2070,Corn,Green,0.6316316316316316,0.766844563042028,0.8785000000000001,Healthy
2071,Corn,Brown,0.49949949949949946,0.706304202801868,0.7065000000000001,Healthy
2072,Tomato,Green,0.6576576576576576,0.4561374249499667,0.23550000000000004,Healthy
2073,Potato,Green,0.9249249249249248,0.6447631754503003,0.8265000000000002,Healthy
2074,Rice,Yellow,0.8118118118118117,0.6592728485657104,0.4850000000000001,Healthy
2075,Tomato,Brown,0.24124124124124122,0.1686124082721815,0.06050000000000011,Healthy
2076,Potato,Yellow,0.5815815815815816,0.7294863242161442,0.9660000000000002,Healthy
2077,Tomato,Yellow,0.8348348348348348,0.7541694462975319,0.9395,Healthy
2078,Corn,Brown,0.026026026026026022,0.7783522348232155,0.5570000000000002,Severe Infection
2079,Potato,Green,0.9409409409409409,0.7976984656437627,0.3340000000000001,Healthy
2080,Potato,Yellow,0.6886886886886886,0.9149432955303538,0.021500000000000075,Mild Infection
2081,Potato,Yellow,0.2262262262262262,0.3045363575717145,0.7815000000000001,Healthy
2082,Rice,Green,0.1381381381381381,0.15393595730486997,0.0515000000000001,Healthy
2083,Tomato,Green,0.5715715715715716,0.06737825216811211,0.6245,Healthy
2084,Tomato,Yellow,0.13613613613613612,0.6019012675116744,0.2609999999999999,Healthy
2085,Tomato,Green,0.5095095095095095,0.07671781187458315,0.6695000000000002,Healthy
2086,Potato,Yellow,0.3763763763763764,0.7069713142094731,0.4690000000000001,Mild Infection
2087,Wheat,Green,0.7797797797797797,0.8687458305537026,0.5175000000000001,Healthy
2088,Corn,Green,0.6866866866866866,0.3283855903935957,0.14749999999999996,Healthy
2089,Wheat,Brown,0.4444444444444445,0.3712474983322215,0.6230000000000002,Healthy
2090,Rice,Brown,0.6256256256256256,0.36741160773849235,0.694,Healthy
2091,Corn,Green,0.04904904904904905,0.3647431621080721,0.524,Healthy
2092,Tomato,Brown,0.9849849849849849,0.8072048032021348,0.8755,Severe Infection
2093,Potato,Brown,0.8928928928928929,0.44496330887258173,0.42200000000000015,Healthy
2094,Wheat,Brown,0.7557557557557557,0.49299533022014685,0.5130000000000001,Healthy
2095,Rice,Yellow,0.34234234234234234,0.23432288192128092,0.7015000000000002,Healthy
2096,Rice,Green,0.09409409409409408,0.47348232154769854,0.6560000000000001,Healthy
2097,Tomato,Yellow,0.8508508508508508,0.7761841227484991,0.13800000000000012,Healthy
2098,Rice,Yellow,0.22322322322322322,0.38442294863242177,0.5285000000000002,Healthy
2099,Corn,Green,0.004004004004004004,0.8844229486324215,0.1595000000000001,Mild Infection
2100,Potato,Green,0.3543543543543543,0.10156771180787205,0.502,Healthy
2101,Potato,Brown,0.6906906906906907,0.9199466310873918,0.8890000000000002,Healthy
2102,Rice,Yellow,0.21021021021021016,0.9232821881254172,0.30400000000000005,Severe Infection
2103,Rice,Brown,0.8118118118118117,0.11440960640426956,0.4475,Mild Infection
2104,Tomato,Yellow,0.24024024024024024,0.09322881921280868,0.6955,Healthy
2105,Corn,Green,0.18018018018018017,0.9132755170113409,0.3265,Mild Infection
2106,Potato,Brown,0.6996996996996997,0.4349566377585057,0.14650000000000007,Healthy
2107,Potato,Green,0.44544544544544545,0.3240493662441628,0.601,Healthy
2108,Corn,Brown,0.7267267267267267,0.2936957971981321,0.15250000000000008,Mild Infection
2109,Wheat,Green,0.4504504504504504,0.6417611741160774,0.9675000000000002,Healthy
2110,Tomato,Brown,0.6276276276276276,0.9129419613075385,0.27300000000000013,Mild Infection
2111,Rice,Green,0.7227227227227228,0.5723815877251501,0.9545000000000003,Healthy
2112,Tomato,Green,0.2822822822822823,0.6936290860573715,0.9530000000000003,Mild Infection
2113,Rice,Green,0.08708708708708708,0.993662441627752,0.526,Healthy
2114,Rice,Green,0.9489489489489489,0.060540360240160185,0.5395000000000001,Mild Infection
2115,Potato,Brown,0.5305305305305305,0.6949633088725817,0.9920000000000002,Healthy
2116,Potato,Yellow,0.8488488488488488,0.24716477651767854,0.5925000000000002,Healthy
2117,Wheat,Brown,0.21021021021021016,0.9694796531020682,0.4740000000000002,Healthy
2118,Wheat,Green,0.8268268268268267,0.004336224149433021,0.30500000000000016,Mild Infection
2119,Potato,Yellow,0.43543543543543545,0.9197798532354904,0.3580000000000001,Healthy
2120,Wheat,Yellow,0.8478478478478478,0.0388592394929953,0.4635,Healthy
2121,Rice,Yellow,0.6046046046046045,0.32805203468979327,0.01849999999999996,Healthy
2122,Rice,Green,0.5815815815815816,0.08872581721147432,0.8579999999999999,Severe Infection
2123,Rice,Brown,0.4694694694694695,0.2880253502334891,0.641,Healthy
2124,Corn,Brown,0.9759759759759759,0.40977318212141434,0.45199999999999996,Healthy
2125,Potato,Yellow,0.7577577577577578,0.698799199466311,0.3710000000000002,Healthy
2126,Corn,Yellow,0.45345345345345345,0.2876917945296865,0.397,Healthy
2127,Rice,Yellow,0.40040040040040037,0.20480320213475656,0.14600000000000013,Healthy
2128,Rice,Brown,0.15215215215215214,0.05987324883255518,0.025500000000000078,Healthy
2129,Wheat,Brown,0.21221221221221218,0.25016677785190133,0.025000000000000022,Healthy
2130,Tomato,Brown,0.09309309309309308,0.6272515010006672,0.6555,Healthy
2131,Tomato,Green,0.912912912912913,0.4903268845897265,0.6390000000000002,Mild Infection
2132,Corn,Yellow,0.6496496496496497,0.31587725150100066,0.3025,Mild Infection
2133,Corn,Green,0.05305305305305305,0.24866577718479,0.49750000000000005,Healthy
2134,Tomato,Green,0.5085085085085085,0.13942628418945968,0.4655,Mild Infection
2135,Corn,Green,0.6736736736736737,0.11140760507004677,0.5275000000000001,Healthy
2136,Wheat,Brown,0.7327327327327327,0.5415276851234156,0.24049999999999994,Mild Infection
2137,Potato,Brown,0.9469469469469469,0.5765510340226818,0.49650000000000016,Healthy
2138,Potato,Green,0.24024024024024024,0.40560373582388265,0.5750000000000002,Healthy
2139,Potato,Green,0.6596596596596596,0.8825883922615076,0.05950000000000011,Healthy
2140,Rice,Yellow,0.8318318318318318,0.10757171447631764,0.04300000000000004,Healthy
2141,Tomato,Yellow,0.27727727727727725,0.952468312208139,0.19450000000000012,Healthy
2142,Wheat,Green,0.8328328328328328,0.1329219479653102,0.7795000000000001,Healthy
2143,Wheat,Brown,0.19119119119119116,0.4976651100733823,0.6095000000000002,Healthy
2144,Rice,Brown,0.6366366366366366,0.6059039359573051,0.009500000000000064,Healthy
2145,Potato,Yellow,0.05605605605605605,0.15927284856571056,0.6380000000000001,Healthy
2146,Tomato,Brown,0.2452452452452452,0.6611074049366246,0.45999999999999996,Healthy
2147,Tomato,Brown,0.9619619619619618,0.02535023348899268,0.2985,Healthy
2148,Wheat,Green,0.7347347347347347,0.21030687124749836,0.7675000000000001,Mild Infection
2149,Rice,Green,0.40140140140140135,0.18729152768512358,0.516,Healthy
2150,Corn,Yellow,0.6116116116116116,0.27084723148765855,0.9055,Healthy
2151,Corn,Brown,0.5335335335335335,0.005336891260840582,0.1985,Healthy
2152,Wheat,Green,0.49949949949949946,0.8924282855236825,0.15500000000000014,Healthy
2153,Potato,Green,0.11811811811811809,0.05853902601734495,0.7835000000000001,Healthy
2154,Rice,Yellow,0.3153153153153153,0.6257505003335557,0.36450000000000005,Healthy
2155,Tomato,Brown,0.017017017017017015,0.7159773182121414,0.04150000000000009,Mild Infection
2156,Potato,Green,0.09909909909909909,0.3100400266844564,0.8175000000000001,Healthy
2157,Potato,Green,0.3923923923923924,0.08572381587725153,0.8835000000000002,Healthy
2158,Corn,Green,0.5835835835835835,0.9472981987991995,0.6320000000000001,Healthy
2159,Potato,Brown,0.6706706706706707,0.7201467645096731,0.2585000000000002,Healthy
2160,Corn,Green,0.6356356356356356,0.30620413609072716,0.7110000000000001,Healthy
2161,Rice,Green,0.2882882882882883,0.8524016010673785,0.3085000000000002,Mild Infection
2162,Corn,Brown,0.6136136136136136,0.46581054036024017,0.4980000000000002,Healthy
2163,Potato,Green,0.4854854854854855,0.3665777184789861,0.9960000000000002,Severe Infection
2164,Potato,Brown,0.7247247247247247,0.2675116744496331,0.9824999999999999,Healthy
2165,Potato,Yellow,0.37537537537537535,0.5163442294863243,0.5275000000000001,Healthy
2166,Rice,Yellow,0.003003003003003003,0.013509006004002733,0.02100000000000002,Mild Infection
2167,Tomato,Brown,0.06206206206206206,0.814209472981988,0.5215000000000001,Healthy
2168,Rice,Green,0.5405405405405406,0.10040026684456316,0.49150000000000005,Mild Infection
2169,Tomato,Brown,0.8578578578578578,0.2001334222815211,0.49250000000000016,Healthy
2170,Tomato,Yellow,0.2172172172172172,0.9276184122748499,0.5630000000000002,Healthy
2171,Corn,Yellow,0.09809809809809808,0.5458639092728488,0.14049999999999996,Healthy
2172,Rice,Brown,0.5935935935935936,0.03585723815877251,0.31000000000000005,Healthy
2173,Rice,Brown,0.9319319319319319,0.9091060707138092,0.15100000000000002,Mild Infection
2174,Potato,Green,0.5965965965965966,0.9072715143428953,0.37850000000000006,Healthy
2175,Wheat,Brown,0.4164164164164164,0.6275850567044698,0.127,Healthy
2176,Potato,Brown,0.17817817817817816,0.9633088725817212,0.045500000000000096,Healthy
2177,Corn,Brown,0.04804804804804805,0.5820547031354237,0.06000000000000005,Healthy
2178,Tomato,Green,0.7427427427427427,0.6232488325550367,0.34299999999999997,Severe Infection
2179,Rice,Green,0.0,0.43062041360907277,0.2869999999999999,Healthy
2180,Wheat,Green,0.26226226226226224,0.22181454302868586,0.23750000000000004,Healthy
2181,Tomato,Green,0.34434434434434436,0.3665777184789861,0.8240000000000001,Healthy
2182,Rice,Brown,0.6256256256256256,0.3882588392261509,0.9085000000000001,Healthy
2183,Tomato,Green,0.2932932932932933,0.9909939959973315,0.44199999999999995,Healthy
2184,Tomato,Brown,0.6126126126126126,0.6974649766511007,0.11699999999999999,Mild Infection
2185,Corn,Brown,0.8238238238238238,0.180120080053369,0.6880000000000002,Healthy
2186,Corn,Green,0.3993993993993994,0.930787191460974,0.22550000000000014,Healthy
2187,Potato,Green,0.2942942942942943,0.11524349566377601,0.2994999999999999,Mild Infection
2188,Wheat,Green,0.17917917917917917,0.6219146097398267,0.256,Healthy
2189,Tomato,Green,0.980980980980981,0.8542361574382924,0.07850000000000001,Healthy
2190,Potato,Brown,0.8408408408408408,0.6317545030020015,0.07050000000000001,Healthy
2191,Wheat,Green,0.48748748748748744,0.627084723148766,0.9480000000000002,Mild Infection
2192,Corn,Brown,0.7977977977977978,0.27218145430286866,0.30400000000000005,Healthy
2193,Corn,Brown,0.995995995995996,0.5770513675783857,0.28400000000000003,Healthy
2194,Wheat,Yellow,0.03403403403403403,0.9899933288859242,0.243,Severe Infection
2195,Corn,Brown,0.9949949949949949,0.047698465643762566,0.9805000000000001,Healthy
2196,Rice,Green,0.7387387387387386,0.6330887258172115,0.875,Severe Infection
2197,Wheat,Green,0.01001001001001001,0.6879586390927286,0.8515000000000001,Healthy
2198,Tomato,Yellow,0.6696696696696697,0.7640093395597065,0.7595000000000001,Healthy
2199,Rice,Green,0.2262262262262262,0.13909272848565724,0.3265,Healthy
2200,Wheat,Green,0.7627627627627627,0.5758839226150767,0.5785,Severe Infection
2201,Rice,Green,0.8288288288288287,0.957638425617078,0.7880000000000003,Healthy
2202,Tomato,Yellow,0.5675675675675675,0.27384923282188134,0.40349999999999997,Severe Infection
2203,Potato,Brown,0.8578578578578578,0.228152101400934,0.673,Severe Infection
2204,Tomato,Yellow,0.4984984984984985,0.31521014009339565,0.39749999999999996,Mild Infection
2205,Corn,Yellow,0.4444444444444445,0.3135423615743831,0.7380000000000002,Mild Infection
2206,Tomato,Yellow,0.7547547547547547,0.7316544362908606,0.0535000000000001,Healthy
